stmtid,accountno,branch,custid,txncode,txnrefno,narration,txndate,valuedate,ccy,amount,lcyamount,excrate,ourref,systemid,override,inuser,indatetime,authuser,audatetime,userbranch
99171233.001,011801980200,01,198020,11,MP0102000005,Mobile Payment,04-Jan-25,04-Jan-25,NPR,2800,2800,0,920002000001,MP,,Online,02-Jan-25 22:10:08,Auto,02-Jan-25 22:10:08,BNK
99171233.002,920002000001,01,990099,11,MP0102000005,Mobile Payment,04-Jan-25,04-Jan-25,NPR,2800,2800,0,9844066650,MP,,Online,02-Jan-25 22:10:08,Auto,02-Jan-25 22:10:08,BNK
99075211.001,012104444656,01,444465,11,MP0102000006,Mobile Payment,04-Jan-25,04-Jan-25,NPR,3300,3300,0,920002000001,MP,,Online,02-Jan-25 22:10:08,Auto,02-Jan-25 22:10:08,BNK
99075211.002,920002000001,01,990099,11,MP0102000006,Mobile Payment,04-Jan-25,04-Jan-25,NPR,3300,3300,0,9846444947,MP,,Online,02-Jan-25 22:10:08,Auto,02-Jan-25 22:10:08,BNK
99204638.001,012106832287,01,683228,11,MP0102000007,Mobile Payment,04-Jan-25,04-Jan-25,NPR,3800,3800,0,920002000001,MP,,Online,02-Jan-25 22:10:09,Auto,02-Jan-25 22:10:09,BNK
99204638.002,920002000001,01,990099,11,MP0102000007,Mobile Payment,04-Jan-25,04-Jan-25,NPR,3800,3800,0,9843476097,MP,,Online,02-Jan-25 22:10:09,Auto,02-Jan-25 22:10:09,BNK
99063171.001,011803050076,01,305007,11,MP0102000008,Mobile Payment,04-Jan-25,04-Jan-25,NPR,4300,4300,0,920002000001,MP,,Online,02-Jan-25 22:10:09,Auto,02-Jan-25 22:10:09,BNK
99063171.002,920002000001,01,990099,11,MP0102000008,Mobile Payment,04-Jan-25,04-Jan-25,NPR,4300,4300,0,9851157990,MP,,Online,02-Jan-25 22:10:09,Auto,02-Jan-25 22:10:09,BNK
99071079.001,012104441741,01,444174,11,MP0102000009,Mobile Payment,04-Jan-25,04-Jan-25,NPR,4800,4800,0,920002000001,MP,,Online,02-Jan-25 22:10:09,Auto,02-Jan-25 22:10:09,BNK
99071079.002,920002000001,01,990099,11,MP0102000009,Mobile Payment,04-Jan-25,04-Jan-25,NPR,4800,4800,0,9842643702,MP,,Online,02-Jan-25 22:10:09,Auto,02-Jan-25 22:10:09,BNK
99040871.001,012106830625,01,683062,11,MP0102000010,Mobile Payment,04-Jan-25,04-Jan-25,NPR,5300,5300,0,920002000001,MP,,Online,02-Jan-25 22:10:09,Auto,02-Jan-25 22:10:09,BNK
99040871.002,920002000001,01,990099,11,MP0102000010,Mobile Payment,04-Jan-25,04-Jan-25,NPR,5300,5300,0,9851142396,MP,,Online,02-Jan-25 22:10:09,Auto,02-Jan-25 22:10:09,BNK
99086273.001,014500011415,01,1141,11,MP0102000011,Mobile Payment,04-Jan-25,04-Jan-25,JPY,5800,0,0,920002000001,MP,,Online,02-Jan-25 22:10:09,Auto,02-Jan-25 22:10:09,BNK
99086273.002,920002000001,01,990099,11,MP0102000011,Mobile Payment,04-Jan-25,04-Jan-25,JPY,5800,0,0,20081128,MP,,Online,02-Jan-25 22:10:09,Auto,02-Jan-25 22:10:09,BNK
99037105.001,012101353466,01,135346,11,MP0102000012,Mobile Payment,04-Jan-25,04-Jan-25,NPR,6300,6300,0,920002000001,MP,,Online,02-Jan-25 22:10:09,Auto,02-Jan-25 22:10:09,BNK
99037105.002,920002000001,01,990099,11,MP0102000012,Mobile Payment,04-Jan-25,04-Jan-25,NPR,6300,6300,0,9817120571,MP,,Online,02-Jan-25 22:10:09,Auto,02-Jan-25 22:10:09,BNK
99169335.001,011 00516066,01,51606,11,MP0102000013,Mobile Payment,04-Jan-25,04-Jan-25,NPR,6800,6800,0,920002000001,MP,,Online,02-Jan-25 22:10:09,Auto,02-Jan-25 22:10:09,BNK
99169335.002,920002000001,01,990099,11,MP0102000013,Mobile Payment,04-Jan-25,04-Jan-25,NPR,6800,6800,0,20160607,MP,,Online,02-Jan-25 22:10:09,Auto,02-Jan-25 22:10:09,BNK
99007065.001,011803055783,01,305578,11,MP0102000014,Mobile Payment,04-Jan-25,04-Jan-25,NPR,7300,7300,0,920002000001,MP,,Online,02-Jan-25 22:10:09,Auto,02-Jan-25 22:10:09,BNK
99007065.002,920002000001,01,990099,11,MP0102000014,Mobile Payment,04-Jan-25,04-Jan-25,NPR,7300,7300,0,9846519306,MP,,Online,02-Jan-25 22:10:09,Auto,02-Jan-25 22:10:09,BNK
99143713.001,012104000734,01,400073,11,MP0102000015,Mobile Payment,04-Jan-25,04-Jan-25,NPR,7800,7800,0,920002000001,MP,,Online,02-Jan-25 22:10:09,Auto,02-Jan-25 22:10:09,BNK
99143713.002,920002000001,01,990099,11,MP0102000015,Mobile Payment,04-Jan-25,04-Jan-25,NPR,7800,7800,0,9849961767,MP,,Online,02-Jan-25 22:10:09,Auto,02-Jan-25 22:10:09,BNK
99165315.001,012104443181,01,444318,11,MP0102000016,Mobile Payment,04-Jan-25,04-Jan-25,NPR,8300,8300,0,920002000001,MP,,Online,02-Jan-25 22:10:09,Auto,02-Jan-25 22:10:09,BNK
99165315.002,920002000001,01,990099,11,MP0102000016,Mobile Payment,04-Jan-25,04-Jan-25,NPR,8300,8300,0,20480410,MP,,Online,02-Jan-25 22:10:09,Auto,02-Jan-25 22:10:09,BNK
99099627.001,012104024459,01,402445,11,MP0102000017,Mobile Payment,04-Jan-25,04-Jan-25,NPR,8800,8800,0,920002000001,MP,,Online,02-Jan-25 22:10:09,Auto,02-Jan-25 22:10:09,BNK
99099627.002,920002000001,01,990099,11,MP0102000017,Mobile Payment,04-Jan-25,04-Jan-25,NPR,8800,8800,0,9841627168,MP,,Online,02-Jan-25 22:10:09,Auto,02-Jan-25 22:10:09,BNK
99055967.001,012103069502,01,306950,11,MP0102000018,Mobile Payment,04-Jan-25,04-Jan-25,NPR,9300,9300,0,920002000001,MP,,Online,02-Jan-25 22:10:10,Auto,02-Jan-25 22:10:10,BNK
99055967.002,920002000001,01,990099,11,MP0102000018,Mobile Payment,04-Jan-25,04-Jan-25,NPR,9300,9300,0,9851068640,MP,,Online,02-Jan-25 22:10:10,Auto,02-Jan-25 22:10:10,BNK
99006513.001,012104037164,01,403716,11,MP0102000019,Mobile Payment,04-Jan-25,04-Jan-25,NPR,9800,9800,0,920002000001,MP,,Online,02-Jan-25 22:10:10,Auto,02-Jan-25 22:10:10,BNK
99006513.002,920002000001,01,990099,11,MP0102000019,Mobile Payment,04-Jan-25,04-Jan-25,NPR,9800,9800,0,9848614151,MP,,Online,02-Jan-25 22:10:10,Auto,02-Jan-25 22:10:10,BNK
99217326.001,012100116206,01,11620,11,MP0102000020,Mobile Payment,04-Jan-25,04-Jan-25,NPR,10300,10300,0,920002000001,MP,,Online,02-Jan-25 22:10:10,Auto,02-Jan-25 22:10:10,BNK
99217326.002,920002000001,01,990099,11,MP0102000020,Mobile Payment,04-Jan-25,04-Jan-25,NPR,10300,10300,0,9846030748,MP,,Online,02-Jan-25 22:10:10,Auto,02-Jan-25 22:10:10,BNK
99029279.001,012104444601,01,444460,11,MP0102000021,Mobile Payment,04-Jan-25,04-Jan-25,NPR,10800,10800,0,920002000001,MP,,Online,02-Jan-25 22:10:10,Auto,02-Jan-25 22:10:10,BNK
99029279.002,920002000001,01,990099,11,MP0102000021,Mobile Payment,04-Jan-25,04-Jan-25,NPR,10800,10800,0,9843303657,MP,,Online,02-Jan-25 22:10:10,Auto,02-Jan-25 22:10:10,BNK
99187156.001,012106830807,01,683080,11,MP0102000022,Mobile Payment,04-Jan-25,04-Jan-25,NPR,11300,11300,0,920002000001,MP,,Online,02-Jan-25 22:10:10,Auto,02-Jan-25 22:10:10,BNK
99187156.002,920002000001,01,990099,11,MP0102000022,Mobile Payment,04-Jan-25,04-Jan-25,NPR,11300,11300,0,9817395400,MP,,Online,02-Jan-25 22:10:10,Auto,02-Jan-25 22:10:10,BNK
99184339.001,012106832012,01,683201,11,MP0102000023,Mobile Payment,04-Jan-25,04-Jan-25,NPR,11800,11800,0,920002000001,MP,,Online,02-Jan-25 22:10:10,Auto,02-Jan-25 22:10:10,BNK
99184339.002,920002000001,01,990099,11,MP0102000023,Mobile Payment,04-Jan-25,04-Jan-25,NPR,11800,11800,0,9845330076,MP,,Online,02-Jan-25 22:10:10,Auto,02-Jan-25 22:10:10,BNK
99131505.001,014500002840,01,284,11,MP0102000024,Mobile Payment,04-Jan-25,04-Jan-25,EUR,12300,1808100,147,920002000001,MP,,Online,02-Jan-25 22:10:10,Auto,02-Jan-25 22:10:10,BNK
99131505.002,920002000001,01,990099,11,MP0102000024,Mobile Payment,04-Jan-25,04-Jan-25,EUR,12300,1808100,147,20190425,MP,,Online,02-Jan-25 22:10:10,Auto,02-Jan-25 22:10:10,BNK
99015722.001,012104000610,01,400061,11,MP0102000025,Mobile Payment,04-Jan-25,04-Jan-25,NPR,12800,12800,0,920002000001,MP,,Online,02-Jan-25 22:10:10,Auto,02-Jan-25 22:10:10,BNK
99015722.002,920002000001,01,990099,11,MP0102000025,Mobile Payment,04-Jan-25,04-Jan-25,NPR,12800,12800,0,9813371193,MP,,Online,02-Jan-25 22:10:10,Auto,02-Jan-25 22:10:10,BNK
99174731.001,012100348903,01,34890,11,MP0102000026,Mobile Payment,04-Jan-25,04-Jan-25,NPR,13300,13300,0,920002000001,MP,,Online,02-Jan-25 22:10:10,Auto,02-Jan-25 22:10:10,BNK
99174731.002,920002000001,01,990099,11,MP0102000026,Mobile Payment,04-Jan-25,04-Jan-25,NPR,13300,13300,0,9846108822,MP,,Online,02-Jan-25 22:10:10,Auto,02-Jan-25 22:10:10,BNK
99131843.001,012104027822,01,402782,11,MP0102000027,Mobile Payment,04-Jan-25,04-Jan-25,NPR,13800,13800,0,920002000001,MP,,Online,02-Jan-25 22:10:10,Auto,02-Jan-25 22:10:10,BNK
99131843.002,920002000001,01,990099,11,MP0102000027,Mobile Payment,04-Jan-25,04-Jan-25,NPR,13800,13800,0,9849249429,MP,,Online,02-Jan-25 22:10:10,Auto,02-Jan-25 22:10:10,BNK
99182983.001,012106831342,01,683134,11,MP0102000028,Mobile Payment,04-Jan-25,04-Jan-25,NPR,14300,14300,0,920002000001,MP,,Online,02-Jan-25 22:10:10,Auto,02-Jan-25 22:10:10,BNK
99182983.002,920002000001,01,990099,11,MP0102000028,Mobile Payment,04-Jan-25,04-Jan-25,NPR,14300,14300,0,9843365200,MP,,Online,02-Jan-25 22:10:10,Auto,02-Jan-25 22:10:10,BNK
99205482.001,012100067740,01,6774,11,MP0102000029,Mobile Payment,04-Jan-25,04-Jan-25,NPR,14800,14800,0,920002000001,MP,,Online,02-Jan-25 22:10:10,Auto,02-Jan-25 22:10:10,BNK
99205482.002,920002000001,01,990099,11,MP0102000029,Mobile Payment,04-Jan-25,04-Jan-25,NPR,14800,14800,0,9851042918,MP,,Online,02-Jan-25 22:10:10,Auto,02-Jan-25 22:10:10,BNK
99156538.001,012101287588,01,128758,11,MP0102000030,Mobile Payment,04-Jan-25,04-Jan-25,NPR,15300,15300,0,920002000001,MP,,Online,02-Jan-25 22:10:10,Auto,02-Jan-25 22:10:10,BNK
99156538.002,920002000001,01,990099,11,MP0102000030,Mobile Payment,04-Jan-25,04-Jan-25,NPR,15300,15300,0,9848060385,MP,,Online,02-Jan-25 22:10:10,Auto,02-Jan-25 22:10:10,BNK
99029255.001,012104442324,01,444232,11,MP0102000031,Mobile Payment,04-Jan-25,04-Jan-25,NPR,15800,15800,0,920002000001,MP,,Online,02-Jan-25 22:10:10,Auto,02-Jan-25 22:10:10,BNK
99029255.002,920002000001,01,990099,11,MP0102000031,Mobile Payment,04-Jan-25,04-Jan-25,NPR,15800,15800,0,9851135961,MP,,Online,02-Jan-25 22:10:10,Auto,02-Jan-25 22:10:10,BNK
99115588.001,012100225367,01,22536,11,MP0102000032,Mobile Payment,04-Jan-25,04-Jan-25,NPR,16300,16300,0,920002000001,MP,,Online,02-Jan-25 22:10:11,Auto,02-Jan-25 22:10:11,BNK
99115588.002,920002000001,01,990099,11,MP0102000032,Mobile Payment,04-Jan-25,04-Jan-25,NPR,16300,16300,0,9841317500,MP,,Online,02-Jan-25 22:10:11,Auto,02-Jan-25 22:10:11,BNK
99107702.001,012106832535,01,683253,11,MP0102000033,Mobile Payment,04-Jan-25,04-Jan-25,NPR,16800,16800,0,920002000001,MP,,Online,02-Jan-25 22:10:11,Auto,02-Jan-25 22:10:11,BNK
99107702.002,920002000001,01,990099,11,MP0102000033,Mobile Payment,04-Jan-25,04-Jan-25,NPR,16800,16800,0,20521006,MP,,Online,02-Jan-25 22:10:11,Auto,02-Jan-25 22:10:11,BNK
99187393.001,011801015384,01,101538,11,MP0102000034,Mobile Payment,04-Jan-25,04-Jan-25,NPR,17300,17300,0,920002000001,MP,,Online,02-Jan-25 22:10:11,Auto,02-Jan-25 22:10:11,BNK
99187393.002,920002000001,01,990099,11,MP0102000034,Mobile Payment,04-Jan-25,04-Jan-25,NPR,17300,17300,0,9842672590,MP,,Online,02-Jan-25 22:10:11,Auto,02-Jan-25 22:10:11,BNK
99090433.001,123603570299,12,357029,11,MP0102000035,Mobile Payment,04-Jan-25,04-Jan-25,NPR,17800,17800,0,920002000001,MP,,Online,02-Jan-25 22:10:11,Auto,02-Jan-25 22:10:11,BNK
99090433.002,920002000001,12,990099,11,MP0102000035,Mobile Payment,04-Jan-25,04-Jan-25,NPR,17800,17800,0,9846090593,MP,,Online,02-Jan-25 22:10:11,Auto,02-Jan-25 22:10:11,BNK
99110913.001,122200185801,12,18580,11,MP0102000036,Mobile Payment,04-Jan-25,04-Jan-25,NPR,18300,18300,0,920002000001,MP,,Online,02-Jan-25 22:10:11,Auto,02-Jan-25 22:10:11,BNK
99110913.002,920002000001,12,990099,11,MP0102000036,Mobile Payment,04-Jan-25,04-Jan-25,NPR,18300,18300,0,20090413,MP,,Online,02-Jan-25 22:10:11,Auto,02-Jan-25 22:10:11,BNK
99036310.001,124000350038,12,35003,11,MP0102000037,Mobile Payment,04-Jan-25,04-Jan-25,NPR,18800,18800,0,920002000001,MP,,Online,02-Jan-25 22:10:11,Auto,02-Jan-25 22:10:11,BNK
99036310.002,920002000001,12,990099,11,MP0102000037,Mobile Payment,04-Jan-25,04-Jan-25,NPR,18800,18800,0,9856028162,MP,,Online,02-Jan-25 22:10:11,Auto,02-Jan-25 22:10:11,BNK
99082390.001,122206842260,12,684226,11,MP0102000038,Mobile Payment,04-Jan-25,04-Jan-25,NPR,19300,19300,0,920002000001,MP,,Online,02-Jan-25 22:10:11,Auto,02-Jan-25 22:10:11,BNK
99082390.002,920002000001,12,990099,11,MP0102000038,Mobile Payment,04-Jan-25,04-Jan-25,NPR,19300,19300,0,9829116566,MP,,Online,02-Jan-25 22:10:11,Auto,02-Jan-25 22:10:11,BNK
99050486.001,124602054792,12,205479,11,MP0102000039,Mobile Payment,04-Jan-25,04-Jan-25,NPR,19800,19800,0,920002000001,MP,,Online,02-Jan-25 22:10:11,Auto,02-Jan-25 22:10:11,BNK
99050486.002,920002000001,12,990099,11,MP0102000039,Mobile Payment,04-Jan-25,04-Jan-25,NPR,19800,19800,0,9846055788,MP,,Online,02-Jan-25 22:10:11,Auto,02-Jan-25 22:10:11,BNK
99058389.001,123601104066,12,110406,11,MP0102000040,Mobile Payment,04-Jan-25,04-Jan-25,NPR,20300,20300,0,920002000001,MP,,Online,02-Jan-25 22:10:11,Auto,02-Jan-25 22:10:11,BNK
99058389.002,920002000001,12,990099,11,MP0102000040,Mobile Payment,04-Jan-25,04-Jan-25,NPR,20300,20300,0,9846065101,MP,,Online,02-Jan-25 22:10:11,Auto,02-Jan-25 22:10:11,BNK
99079654.001,123602431045,12,243104,11,MP0102000041,Mobile Payment,04-Jan-25,04-Jan-25,NPR,20800,20800,0,920002000001,MP,,Online,02-Jan-25 22:10:11,Auto,02-Jan-25 22:10:11,BNK
99079654.002,920002000001,12,990099,11,MP0102000041,Mobile Payment,04-Jan-25,04-Jan-25,NPR,20800,20800,0,9806724064,MP,,Online,02-Jan-25 22:10:11,Auto,02-Jan-25 22:10:11,BNK
99213322.001,122200624040,12,62404,11,MP0102000042,Mobile Payment,04-Jan-25,04-Jan-25,NPR,21300,21300,0,920002000001,MP,,Online,02-Jan-25 22:10:11,Auto,02-Jan-25 22:10:11,BNK
99213322.002,920002000001,12,990099,11,MP0102000042,Mobile Payment,04-Jan-25,04-Jan-25,NPR,21300,21300,0,20121108,MP,,Online,02-Jan-25 22:10:11,Auto,02-Jan-25 22:10:11,BNK
99159021.001,124000637706,12,63770,11,MP0102000043,Mobile Payment,04-Jan-25,04-Jan-25,NPR,21800,21800,0,920002000001,MP,,Online,02-Jan-25 22:10:11,Auto,02-Jan-25 22:10:11,BNK
99159021.002,920002000001,12,990099,11,MP0102000043,Mobile Payment,04-Jan-25,04-Jan-25,NPR,21800,21800,0,20080811,MP,,Online,02-Jan-25 22:10:11,Auto,02-Jan-25 22:10:11,BNK
99220469.001,124000622337,12,62233,11,MP0102000044,Mobile Payment,04-Jan-25,04-Jan-25,NPR,22300,22300,0,920002000001,MP,,Online,02-Jan-25 22:10:11,Auto,02-Jan-25 22:10:11,BNK
99220469.002,920002000001,12,990099,11,MP0102000044,Mobile Payment,04-Jan-25,04-Jan-25,NPR,22300,22300,0,20080111,MP,,Online,02-Jan-25 22:10:11,Auto,02-Jan-25 22:10:11,BNK
99133738.001,122205858428,12,585842,11,MP0102000045,Mobile Payment,04-Jan-25,04-Jan-25,NPR,22800,22800,0,920002000001,MP,,Online,02-Jan-25 22:10:12,Auto,02-Jan-25 22:10:12,BNK
99133738.002,920002000001,12,990099,11,MP0102000045,Mobile Payment,04-Jan-25,04-Jan-25,NPR,22800,22800,0,9846723424,MP,,Online,02-Jan-25 22:10:12,Auto,02-Jan-25 22:10:12,BNK
99164048.001,124001529861,12,152986,11,MP0102000046,Mobile Payment,04-Jan-25,04-Jan-25,NPR,23300,23300,0,920002000001,MP,,Online,02-Jan-25 22:10:12,Auto,02-Jan-25 22:10:12,BNK
99164048.002,920002000001,12,990099,11,MP0102000046,Mobile Payment,04-Jan-25,04-Jan-25,NPR,23300,23300,0,20091208,MP,,Online,02-Jan-25 22:10:12,Auto,02-Jan-25 22:10:12,BNK
99142861.001,122200105197,12,10519,11,MP0102000047,Mobile Payment,04-Jan-25,04-Jan-25,NPR,23800,23800,0,920002000001,MP,,Online,02-Jan-25 22:10:12,Auto,02-Jan-25 22:10:12,BNK
99142861.002,920002000001,12,990099,11,MP0102000047,Mobile Payment,04-Jan-25,04-Jan-25,NPR,23800,23800,0, 984602559,MP,,Online,02-Jan-25 22:10:12,Auto,02-Jan-25 22:10:12,BNK
99198799.001,122202055461,12,205546,11,MP0102000048,Mobile Payment,04-Jan-25,04-Jan-25,NPR,24300,24300,0,920002000001,MP,,Online,02-Jan-25 22:10:12,Auto,02-Jan-25 22:10:12,BNK
99198799.002,920002000001,12,990099,11,MP0102000048,Mobile Payment,04-Jan-25,04-Jan-25,NPR,24300,24300,0,20110112,MP,,Online,02-Jan-25 22:10:12,Auto,02-Jan-25 22:10:12,BNK
99115025.001,122303582455,12,358245,11,MP0102000049,Mobile Payment,04-Jan-25,04-Jan-25,NPR,24800,24800,0,920002000001,MP,,Online,02-Jan-25 22:10:12,Auto,02-Jan-25 22:10:12,BNK
99115025.002,920002000001,12,990099,11,MP0102000049,Mobile Payment,04-Jan-25,04-Jan-25,NPR,24800,24800,0,9813385527,MP,,Online,02-Jan-25 22:10:12,Auto,02-Jan-25 22:10:12,BNK
99076318.001,012104443528,01,444352,12,MT0102000001,Mobile Transfer,04-Jan-25,04-Jan-25,NPR,1500,1500,0,920003000001,MT,,Online,02-Jan-25 22:10:12,Auto,02-Jan-25 22:10:12,BNK
99076318.002,920003000001,01,990099,12,MT0102000001,Mobile Transfer,04-Jan-25,04-Jan-25,NPR,1500,1500,0,9808031341,MT,,Online,02-Jan-25 22:10:12,Auto,02-Jan-25 22:10:12,BNK
99118422.001,011801342916,01,134291,12,MT0102000002,Mobile Transfer,04-Jan-25,04-Jan-25,NPR,2000,2000,0,920003000001,MT,,Online,02-Jan-25 22:10:12,Auto,02-Jan-25 22:10:12,BNK
99118422.002,920003000001,01,990099,12,MT0102000002,Mobile Transfer,04-Jan-25,04-Jan-25,NPR,2000,2000,0,9841874173,MT,,Online,02-Jan-25 22:10:12,Auto,02-Jan-25 22:10:12,BNK
99018411.001,012104443673,01,444367,12,MT0102000003,Mobile Transfer,04-Jan-25,04-Jan-25,NPR,2500,2500,0,920003000001,MT,,Online,02-Jan-25 22:10:12,Auto,02-Jan-25 22:10:12,BNK
99018411.002,920003000001,01,990099,12,MT0102000003,Mobile Transfer,04-Jan-25,04-Jan-25,NPR,2500,2500,0,9849179590,MT,,Online,02-Jan-25 22:10:12,Auto,02-Jan-25 22:10:12,BNK
99184805.001,012100019277,01,1927,12,MT0102000004,Mobile Transfer,04-Jan-25,04-Jan-25,NPR,3000,3000,0,920003000001,MT,,Online,02-Jan-25 22:10:12,Auto,02-Jan-25 22:10:12,BNK
99184805.002,920003000001,01,990099,12,MT0102000004,Mobile Transfer,04-Jan-25,04-Jan-25,NPR,3000,3000,0,9849267016,MT,,Online,02-Jan-25 22:10:12,Auto,02-Jan-25 22:10:12,BNK
99219828.001,012104443857,01,444385,12,MT0102000005,Mobile Transfer,04-Jan-25,04-Jan-25,NPR,3500,3500,0,920003000001,MT,,Online,02-Jan-25 22:10:12,Auto,02-Jan-25 22:10:12,BNK
99219828.002,920003000001,01,990099,12,MT0102000005,Mobile Transfer,04-Jan-25,04-Jan-25,NPR,3500,3500,0,9844641535,MT,,Online,02-Jan-25 22:10:12,Auto,02-Jan-25 22:10:12,BNK
99033613.001,012103053067,01,305306,12,MT0102000006,Mobile Transfer,04-Jan-25,04-Jan-25,NPR,4000,4000,0,920003000001,MT,,Online,02-Jan-25 22:10:12,Auto,02-Jan-25 22:10:12,BNK
99033613.002,920003000001,01,990099,12,MT0102000006,Mobile Transfer,04-Jan-25,04-Jan-25,NPR,4000,4000,0,9841195454,MT,,Online,02-Jan-25 22:10:12,Auto,02-Jan-25 22:10:12,BNK
99086984.001,011800059639,01,5963,12,MT0102000007,Mobile Transfer,04-Jan-25,04-Jan-25,NPR,4500,4500,0,920003000001,MT,,Online,02-Jan-25 22:10:12,Auto,02-Jan-25 22:10:12,BNK
99086984.002,920003000001,01,990099,12,MT0102000007,Mobile Transfer,04-Jan-25,04-Jan-25,NPR,4500,4500,0,9849440437,MT,,Online,02-Jan-25 22:10:12,Auto,02-Jan-25 22:10:12,BNK
99031879.001,012100196016,01,19601,12,MT0102000008,Mobile Transfer,04-Jan-25,04-Jan-25,NPR,5000,5000,0,920003000001,MT,,Online,02-Jan-25 22:10:12,Auto,02-Jan-25 22:10:12,BNK
99031879.002,920003000001,01,990099,12,MT0102000008,Mobile Transfer,04-Jan-25,04-Jan-25,NPR,5000,5000,0,9841401934,MT,,Online,02-Jan-25 22:10:12,Auto,02-Jan-25 22:10:12,BNK
99202215.001,012106832134,01,683213,12,MT0102000009,Mobile Transfer,04-Jan-25,04-Jan-25,NPR,5500,5500,0,920003000001,MT,,Online,02-Jan-25 22:10:13,Auto,02-Jan-25 22:10:13,BNK
99202215.002,920003000001,01,990099,12,MT0102000009,Mobile Transfer,04-Jan-25,04-Jan-25,NPR,5500,5500,0,9808061486,MT,,Online,02-Jan-25 22:10:13,Auto,02-Jan-25 22:10:13,BNK
99018815.001,012100196869,01,19686,12,MT0102000010,Mobile Transfer,04-Jan-25,04-Jan-25,NPR,6000,6000,0,920003000001,MT,,Online,02-Jan-25 22:10:13,Auto,02-Jan-25 22:10:13,BNK
99018815.002,920003000001,01,990099,12,MT0102000010,Mobile Transfer,04-Jan-25,04-Jan-25,NPR,6000,6000,0,9841518919,MT,,Online,02-Jan-25 22:10:13,Auto,02-Jan-25 22:10:13,BNK
99211766.001,012102181072,01,218107,12,MT0102000011,Mobile Transfer,04-Jan-25,04-Jan-25,NPR,6500,6500,0,920003000001,MT,,Online,02-Jan-25 22:10:13,Auto,02-Jan-25 22:10:13,BNK
99211766.002,920003000001,01,990099,12,MT0102000011,Mobile Transfer,04-Jan-25,04-Jan-25,NPR,6500,6500,0,9841256922,MT,,Online,02-Jan-25 22:10:13,Auto,02-Jan-25 22:10:13,BNK
99128789.001,012100684503,01,68450,12,MT0102000012,Mobile Transfer,04-Jan-25,04-Jan-25,NPR,7000,7000,0,920003000001,MT,,Online,02-Jan-25 22:10:13,Auto,02-Jan-25 22:10:13,BNK
99128789.002,920003000001,01,990099,12,MT0102000012,Mobile Transfer,04-Jan-25,04-Jan-25,NPR,7000,7000,0,9841628552,MT,,Online,02-Jan-25 22:10:13,Auto,02-Jan-25 22:10:13,BNK
99181124.001,011804034837,01,403483,12,MT0102000013,Mobile Transfer,04-Jan-25,04-Jan-25,NPR,7500,7500,0,920003000001,MT,,Online,02-Jan-25 22:10:13,Auto,02-Jan-25 22:10:13,BNK
99181124.002,920003000001,01,990099,12,MT0102000013,Mobile Transfer,04-Jan-25,04-Jan-25,NPR,7500,7500,0,9855025025,MT,,Online,02-Jan-25 22:10:13,Auto,02-Jan-25 22:10:13,BNK
99200394.001,012101007813,01,100781,12,MT0102000014,Mobile Transfer,04-Jan-25,04-Jan-25,NPR,8000,8000,0,920003000001,MT,,Online,02-Jan-25 22:10:13,Auto,02-Jan-25 22:10:13,BNK
99200394.002,920003000001,01,990099,12,MT0102000014,Mobile Transfer,04-Jan-25,04-Jan-25,NPR,8000,8000,0,9841429840,MT,,Online,02-Jan-25 22:10:13,Auto,02-Jan-25 22:10:13,BNK
99199734.001,011804444941,01,444494,12,MT0102000015,Mobile Transfer,04-Jan-25,04-Jan-25,NPR,8500,8500,0,920003000001,MT,,Online,02-Jan-25 22:10:13,Auto,02-Jan-25 22:10:13,BNK
99199734.002,920003000001,01,990099,12,MT0102000015,Mobile Transfer,04-Jan-25,04-Jan-25,NPR,8500,8500,0,9851207174,MT,,Online,02-Jan-25 22:10:13,Auto,02-Jan-25 22:10:13,BNK
99206180.001,014500011417,01,1141,12,MT0102000016,Mobile Transfer,04-Jan-25,04-Jan-25,JPY,9000,0,0,920003000001,MT,,Online,02-Jan-25 22:10:13,Auto,02-Jan-25 22:10:13,BNK
99206180.002,920003000001,01,990099,12,MT0102000016,Mobile Transfer,04-Jan-25,04-Jan-25,JPY,9000,0,0,,MT,,Online,02-Jan-25 22:10:13,Auto,02-Jan-25 22:10:13,BNK
99144786.001,011 07016501,01,701650,12,MT0102000017,Mobile Transfer,04-Jan-25,04-Jan-25,NPR,9500,9500,0,920003000001,MT,,Online,02-Jan-25 22:10:13,Auto,02-Jan-25 22:10:13,BNK
99144786.002,920003000001,01,990099,12,MT0102000017,Mobile Transfer,04-Jan-25,04-Jan-25,NPR,9500,9500,0,9851073903,MT,,Online,02-Jan-25 22:10:13,Auto,02-Jan-25 22:10:13,BNK
99214683.001,012104440242,01,444024,12,MT0102000018,Mobile Transfer,04-Jan-25,04-Jan-25,NPR,10000,10000,0,920003000001,MT,,Online,02-Jan-25 22:10:13,Auto,02-Jan-25 22:10:13,BNK
99214683.002,920003000001,01,990099,12,MT0102000018,Mobile Transfer,04-Jan-25,04-Jan-25,NPR,10000,10000,0,9841746366,MT,,Online,02-Jan-25 22:10:13,Auto,02-Jan-25 22:10:13,BNK
99021914.001,012106830706,01,683070,12,MT0102000019,Mobile Transfer,04-Jan-25,04-Jan-25,NPR,10500,10500,0,920003000001,MT,,Online,02-Jan-25 22:10:14,Auto,02-Jan-25 22:10:14,BNK
